,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
6,3408,USDC,USDC,usd-coin,27974,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60649123132.783714,60649123132.783714,False,,7,,,,2025-05-19T09:42:00.000Z,0.9997103139909733,12613965669.082294,114.9012,-0.00427378,-0.01262439,-0.01358111,-0.02147263,-0.02351435,-0.02828265,60631553930.35241,1.8618,60631553930.35,,2025-05-19T09:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-19 17:43:56.264804
7,74,Dogecoin,DOGE,dogecoin,1223,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149325906383.7052,149325906383.7052,True,,8,,,,2025-05-19T09:43:00.000Z,0.2178826962308751,2839423273.6010633,97.6951,0.77548828,-2.32666269,-12.43915804,37.1806304,24.72843949,-13.44591637,32535531100.000935,0.9991,32535531100.0,,2025-05-19T09:43:00.000Z,,,,,,2025-05-19 17:43:56.264804
8,2010,Cardano,ADA,cardano,1516,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35320106571.10285,44994491863.17583,False,,9,,,,2025-05-19T09:43:00.000Z,0.7246103839329116,1108037633.2939773,42.0538,0.80825017,-4.43890851,-12.49279508,14.9565495,-1.15493243,-7.21408838,25593315983.03819,0.7859,32607467276.98,,2025-05-19T09:43:00.000Z,,,,,,2025-05-19 17:43:56.264804
9,1958,TRON,TRX,tron,1175,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94891576115.68884,94891616907.96512,True,,10,,,,2025-05-19T09:43:00.000Z,0.26288496251488175,917726665.996797,61.8443,0.00660375,-3.53040461,-2.65891405,8.80388264,14.49318875,9.83195594,24945568430.15091,0.766,24945579153.83,,2025-05-19T09:43:00.000Z,,,,,,2025-05-19 17:43:56.264804
10,20947,Sui,SUI,sui,654,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,12326285179.598373,,2025-05-19T09:43:00.000Z,3.6923540184835586,1725598447.6073844,89.5357,0.03096923,-4.08822224,-11.95290559,71.99235224,49.25013223,20.19668494,12326285179.598373,0.3785,36923540184.84,,2025-05-19T09:43:00.000Z,,,,,,2025-05-19 17:43:56.264804
11,1975,Chainlink,LINK,chainlink,2008,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-19T09:43:00.000Z,15.260786015011735,576657417.1402147,77.2946,0.52180446,-3.18998139,-12.19243041,18.60722759,3.997449,-15.934246,10027862039.550512,0.3079,15260786015.01,,2025-05-19T09:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-19 17:43:56.264804
12,5805,Avalanche,AVAX,avalanche,912,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,420631169.47519875,455633869.47519875,False,,13,,,,2025-05-19T09:43:00.000Z,21.7752624501098,485036963.5669386,66.223,0.7595557,-5.69296441,-15.14232122,11.06276328,13.81431319,-9.3947993,9159354110.019066,0.2813,15585616204.55,,2025-05-19T09:43:00.000Z,,,,,,2025-05-19 17:43:56.264804
13,512,Stellar,XLM,stellar,707,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31069280342.76249,50001786892.81785,False,,14,,,,2025-05-19T09:43:00.000Z,0.2813812283457767,269839192.98993814,89.0023,0.94882926,-3.37814436,-10.64857604,13.86195331,-2.58104754,-13.50613533,8742312266.665804,0.2684,14069569820.27,,2025-05-19T09:43:00.000Z,,,,,,2025-05-19 17:43:56.264804
14,32196,Hyperliquid,HYPE,hyperliquid,77,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,15,333931719.0,8645538338.135498,,2025-05-19T09:43:00.000Z,25.890138151672552,182299298.43730307,36.8599,-0.8169481,-3.80980262,2.57147179,42.11904591,72.4548954,7.67102746,8645446712.936579,0.2655,25890138151.67,,2025-05-19T09:43:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-05-19 17:43:56.264804
0,1,Bitcoin,BTC,bitcoin,12071,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem']",21000000.0,19865290.0,19865290.0,False,,1,,,,2025-05-19T09:40:00.000Z,103231.78179010676,64709285436.73175,84.275,0.0776236,-0.71281412,-1.17376437,20.91552283,20.04035846,7.92782188,2050729282477.19,62.9715,2167867417592.24,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:41:25.544895
1,1027,Ethereum,ETH,ethereum,10296,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem']",,120727476.03198867,120727476.03198867,True,,2,,,,2025-05-19T09:39:00.000Z,2414.4351244086906,32134437875.9743,145.5163,0.47177565,-3.91962696,-5.64164955,50.73644781,20.14376044,-10.17190701,291488658612.8418,8.9507,291488658612.84,,2025-05-19T09:39:00.000Z,,,,,,2025-05-19 17:41:25.544895
2,825,Tether USDt,USDT,tether,128246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,151359797434.8836,155507401070.20773,True,,3,,,,2025-05-19T09:39:00.000Z,1.0000560343343141,105583940363.3952,104.2601,-0.00778261,-0.01152478,0.00691319,0.00528054,-0.00240547,0.03172343,151368278780.3748,4.6471,155516114823.91,,2025-05-19T09:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-19 17:41:25.544895
3,52,XRP,XRP,xrp,1609,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58622147738.0,99986131469.0,False,,4,,,,2025-05-19T09:40:00.000Z,2.3168055480228307,4054738289.419946,66.3421,0.93832128,-3.11966505,-4.39070482,10.77729583,-7.67802234,-10.28120252,135816117116.41243,4.1705,231680554802.28,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:41:25.544895
4,1839,BNB,BNB,bnb,2528,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140888597.89,140888597.89,False,,5,,,,2025-05-19T09:40:00.000Z,640.8400562240578,1696449602.1101248,24.058,0.37266518,-0.94666029,-4.48723765,8.24960427,0.8210064,-1.53999688,90287056993.15627,2.7719,90287056993.16,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:41:25.544895
5,5426,Solana,SOL,solana,918,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519935569.2624196,601092802.4217758,True,,6,,,,2025-05-19T09:40:00.000Z,162.42179313759348,5195730076.129949,122.6094,0.37448016,-5.21135659,-7.90739285,16.40184565,21.43575604,-3.5926524,84448867475.61761,2.5932,97630570811.45,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:41:25.544895
6,3408,USDC,USDC,usd-coin,27974,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60684633028.714226,60684633028.714226,False,,7,,,,2025-05-19T09:39:00.000Z,0.9997387462266717,12442364361.218653,111.4554,-0.00512354,-0.01281369,-0.02376829,-0.03050089,-0.01640294,-0.01802068,60668778939.35243,1.8629,60668778939.35,,2025-05-19T09:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-19 17:41:25.544895
7,74,Dogecoin,DOGE,dogecoin,1222,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149325546383.7052,149325546383.7052,True,,8,,,,2025-05-19T09:39:00.000Z,0.21780373445296153,2838762622.614004,97.8111,0.7349236,-2.60627686,-12.51849895,37.1534616,24.65438923,-13.46876504,32523661651.59992,0.9987,32523661651.6,,2025-05-19T09:39:00.000Z,,,,,,2025-05-19 17:41:25.544895
8,2010,Cardano,ADA,cardano,1516,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35320106571.10285,44994491863.17583,False,,9,,,,2025-05-19T09:40:00.000Z,0.7243722006985521,1107519035.9879227,41.8673,0.68195964,-4.57700587,-12.56681927,14.93178187,-1.19698651,-7.35746028,25584903325.817165,0.7856,32596749031.43,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:41:25.544895
9,1958,TRON,TRX,tron,1175,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94891802431.24158,94891711164.78452,True,,10,,,,2025-05-19T09:39:00.000Z,0.2626696388712712,917350137.9344256,61.6596,-0.06587923,-3.64336845,-2.51799325,8.7454792,14.45712291,9.66551808,24925195476.45824,0.7653,24925171503.53,,2025-05-19T09:39:00.000Z,,,,,,2025-05-19 17:41:25.544895
10,20947,Sui,SUI,sui,654,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,12313405371.03938,,2025-05-19T09:40:00.000Z,3.6884958558500336,1725515880.545308,89.7421,-0.22090424,-4.29863883,-12.19012447,71.90128669,49.09975727,20.00646396,12313405371.03938,0.3781,36884958558.5,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:41:25.544895
11,1975,Chainlink,LINK,chainlink,2008,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-19T09:40:00.000Z,15.263671458890965,576237064.8591847,77.0538,0.55335759,-3.27230974,-12.23225153,18.59818109,3.98835205,-16.0465138,10029758064.638296,0.308,15263671458.89,,2025-05-19T09:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-19 17:41:25.544895
12,5805,Avalanche,AVAX,avalanche,912,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,420631169.47519875,455633869.47519875,False,,13,,,,2025-05-19T09:40:00.000Z,21.804564820717673,484142673.06648344,65.9693,0.81127518,-5.70579487,-15.07557172,11.24276055,13.9776025,-9.32343538,9171679600.436253,0.2816,15606589338.78,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:41:25.544895
13,512,Stellar,XLM,stellar,707,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31069280553.27114,50001786892.81785,False,,14,,,,2025-05-19T09:39:00.000Z,0.28141357319259497,269971534.4223759,88.9946,0.97913236,-3.50626475,-10.7481915,13.90673086,-2.58445202,-13.49813971,8743317257.019236,0.2685,14071187121.05,,2025-05-19T09:39:00.000Z,,,,,,2025-05-19 17:41:25.544895
14,32196,Hyperliquid,HYPE,hyperliquid,77,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,15,333931719.0,8639927443.917387,,2025-05-19T09:40:00.000Z,25.87333563217871,182209141.24199656,36.9463,-0.51581431,-4.03676681,2.44936681,42.58452562,72.35561561,7.29937956,8639835878.182585,0.2653,25873335632.18,,2025-05-19T09:40:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-05-19 17:41:25.544895
0,1,Bitcoin,BTC,bitcoin,12071,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem']",21000000.0,19865290.0,19865290.0,False,,1,,,,2025-05-19T09:40:00.000Z,103231.78179010676,64709285436.73175,84.275,0.0776236,-0.71281412,-1.17376437,20.91552283,20.04035846,7.92782188,2050729282477.19,62.9715,2167867417592.24,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:42:03.724079
1,1027,Ethereum,ETH,ethereum,10296,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem']",,120727476.03198867,120727476.03198867,True,,2,,,,2025-05-19T09:39:00.000Z,2414.4351244086906,32134437875.9743,145.5163,0.47177565,-3.91962696,-5.64164955,50.73644781,20.14376044,-10.17190701,291488658612.8418,8.9507,291488658612.84,,2025-05-19T09:39:00.000Z,,,,,,2025-05-19 17:42:03.724079
2,825,Tether USDt,USDT,tether,128246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,151359797434.8836,155507401070.20773,True,,3,,,,2025-05-19T09:39:00.000Z,1.0000560343343141,105583940363.3952,104.2601,-0.00778261,-0.01152478,0.00691319,0.00528054,-0.00240547,0.03172343,151368278780.3748,4.6471,155516114823.91,,2025-05-19T09:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-19 17:42:03.724079
3,52,XRP,XRP,xrp,1609,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58622147738.0,99986131469.0,False,,4,,,,2025-05-19T09:40:00.000Z,2.3168055480228307,4054738289.419946,66.3421,0.93832128,-3.11966505,-4.39070482,10.77729583,-7.67802234,-10.28120252,135816117116.41243,4.1705,231680554802.28,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:42:03.724079
4,1839,BNB,BNB,bnb,2528,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140888597.89,140888597.89,False,,5,,,,2025-05-19T09:40:00.000Z,640.8400562240578,1696449602.1101248,24.058,0.37266518,-0.94666029,-4.48723765,8.24960427,0.8210064,-1.53999688,90287056993.15627,2.7719,90287056993.16,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:42:03.724079
5,5426,Solana,SOL,solana,918,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519935569.2624196,601092802.4217758,True,,6,,,,2025-05-19T09:40:00.000Z,162.42179313759348,5195730076.129949,122.6094,0.37448016,-5.21135659,-7.90739285,16.40184565,21.43575604,-3.5926524,84448867475.61761,2.5932,97630570811.45,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:42:03.724079
6,3408,USDC,USDC,usd-coin,27974,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60684633028.714226,60684633028.714226,False,,7,,,,2025-05-19T09:39:00.000Z,0.9997387462266717,12442364361.218653,111.4554,-0.00512354,-0.01281369,-0.02376829,-0.03050089,-0.01640294,-0.01802068,60668778939.35243,1.8629,60668778939.35,,2025-05-19T09:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-19 17:42:03.724079
7,74,Dogecoin,DOGE,dogecoin,1222,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149325546383.7052,149325546383.7052,True,,8,,,,2025-05-19T09:39:00.000Z,0.21780373445296153,2838762622.614004,97.8111,0.7349236,-2.60627686,-12.51849895,37.1534616,24.65438923,-13.46876504,32523661651.59992,0.9987,32523661651.6,,2025-05-19T09:39:00.000Z,,,,,,2025-05-19 17:42:03.724079
8,2010,Cardano,ADA,cardano,1516,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35320106571.10285,44994491863.17583,False,,9,,,,2025-05-19T09:40:00.000Z,0.7243722006985521,1107519035.9879227,41.8673,0.68195964,-4.57700587,-12.56681927,14.93178187,-1.19698651,-7.35746028,25584903325.817165,0.7856,32596749031.43,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:42:03.724079
9,1958,TRON,TRX,tron,1175,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94891802431.24158,94891711164.78452,True,,10,,,,2025-05-19T09:39:00.000Z,0.2626696388712712,917350137.9344256,61.6596,-0.06587923,-3.64336845,-2.51799325,8.7454792,14.45712291,9.66551808,24925195476.45824,0.7653,24925171503.53,,2025-05-19T09:39:00.000Z,,,,,,2025-05-19 17:42:03.724079
10,20947,Sui,SUI,sui,654,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,12313405371.03938,,2025-05-19T09:40:00.000Z,3.6884958558500336,1725515880.545308,89.7421,-0.22090424,-4.29863883,-12.19012447,71.90128669,49.09975727,20.00646396,12313405371.03938,0.3781,36884958558.5,,2025-05-19T09:40:00.000Z,,,,,,2025-05-19 17:42:03.724079
